item_id,translated_name,original_name,collection_name,shopee_id (on_shopee),,,,,,,,,,,,,,,,,,,,,,,
122359471,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122359519,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122390110,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122390121,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122390132,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122619058,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122619059,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122619167,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122699794,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122699796,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122699803,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122699835,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122699843,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122699863,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122699864,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122720880,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122720894,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122720979,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122720998,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122740087,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122740089,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122740092,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122740096,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122740100,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122740225,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122740295,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769236,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769238,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769240,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769247,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769248,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769252,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769258,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769277,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769284,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769287,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122769334,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122804862,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122804964,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122837405,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122837406,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122837407,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122872615,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122872621,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
122872670,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123020967,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123021008,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123063007,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123063033,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123223706,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123223742,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123223750,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123258287,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123320095,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123320097,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123320102,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123320122,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123320128,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123320139,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123320153,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341217,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341251,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341279,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341292,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341299,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341305,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341307,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341310,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341329,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341339,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341344,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123341356,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123365120,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123393502,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123393507,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123393517,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123393525,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123422471,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123422490,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123422494,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123422508,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123422551,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123454627,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123454645,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123454651,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123454671,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123531759,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
123531776,LOUIS VUITTON 路易威登 肩背包 斜背小包 棕色 二手,Louis Vuitton・LOUIS VUITTON ショルダーバッグ・ショルダーバッグ・ポシェット・ブラウン・ONE SIZE,buyma-shopee-01_a50149_Louis Vuitton__Louis Vuitton,#N/A,,,,,,,,,,,,,,,,,,,,,,,
